Customer_id,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
3728,36,Female,Books,72.05,2024-09-17
3729,54,Prefer Not to say,Books,352.17,2024-12-19
3730,25,Prefer Not to say,Electronics,148.45,2024-08-27
3731,34,Male,Electronics,25.37,2024-01-15
3732,43,Prefer Not to say,Home Goods,398.06,2024-03-12
3733,24,Prefer Not to say,Books,96.45,2024-05-09
3734,54,Prefer Not to say,Home Goods,477.69,2024-12-20
3735,38,Male,Books,78.88,2024-10-14
3736,65,Prefer Not to say,Home Goods,234.94,2024-08-06
3737,52,Female,Food & Beverage,75.08,2024-07-29
3738,51,Female,Food & Beverage,124.46,2024-06-11
3739,50,Male,Apparel,24.76,2024-02-13
3740,26,Female,Food & Beverage,134.14,2024-12-31
3741,23,Prefer Not to say,Home Goods,161.32,2024-07-01
3742,20,Female,Electronics,302.32,2024-11-06
3743,45,Prefer Not to say,Apparel,457.51,2024-12-25
3744,40,Male,Electronics,415.89,2024-07-19
3745,66,Female,Home Goods,115.47,2024-12-24
3746,52,Prefer Not to say,Electronics,389.43,2024-12-28
3747,20,Male,Home Goods,320.73,2024-12-12
3748,37,Prefer Not to say,Books,424.56,2024-06-08
3749,36,Female,Food & Beverage,18.55,2024-09-17
3750,62,Prefer Not to say,Home Goods,76.42,2024-03-21
3751,22,Male,Apparel,167.46,2024-09-13
3752,60,Male,Apparel,423.23,2024-08-04
3753,64,Male,Books,407.03,2024-12-22
3754,18,Male,Books,474.29,2024-01-06
3755,39,Prefer Not to say,Home Goods,98.33,2024-08-07
3756,66,Male,Home Goods,204.33,2024-05-25
3757,47,Male,Apparel,60.68,2024-04-21
3758,51,Female,Food & Beverage,15.13,2024-05-11
3759,67,Female,Home Goods,365.67,2024-08-28
3760,58,Prefer Not to say,Home Goods,433.45,2024-03-25
3761,27,Female,Food & Beverage,491.74,2024-08-31
3762,64,Female,Books,18.05,2024-02-23
3763,62,Male,Food & Beverage,38.19,2024-10-04
3764,63,Male,Home Goods,308.21,2024-12-05
3765,21,Prefer Not to say,Books,290.93,2024-04-05
3766,58,Male,Home Goods,394.78,2024-08-19
3767,65,Female,Books,92.43,2024-05-22
3768,43,Male,Electronics,462.54,2024-03-24
3769,42,Prefer Not to say,Electronics,388.04,2024-04-22
3770,52,Female,Home Goods,56.85,2024-04-20
3771,44,Female,Books,424.12,2024-07-17
3772,48,Prefer Not to say,Electronics,263.64,2024-08-11
3773,36,Prefer Not to say,Apparel,434.56,2024-06-07
3774,30,Female,Home Goods,77.4,2024-08-21
3775,68,Male,Food & Beverage,472.68,2024-09-08
3776,21,Prefer Not to say,Books,394.39,2024-03-25
3777,61,Prefer Not to say,Food & Beverage,458.6,2024-05-14
3778,19,Male,Books,201.07,2024-07-08
3779,67,Female,Books,92.36,2024-11-25
3780,28,Male,Food & Beverage,360.83,2024-11-08
3781,34,Male,Food & Beverage,248.05,2024-11-18
3782,41,Female,Electronics,260.75,2024-08-26
3783,60,Female,Food & Beverage,260.55,2024-08-29
3784,46,Prefer Not to say,Books,226.91,2024-11-09
3785,40,Female,Home Goods,467.23,2024-02-23
3786,56,Prefer Not to say,Food & Beverage,397.46,2024-07-15
3787,46,Female,Food & Beverage,242.81,2024-02-20
3788,66,Prefer Not to say,Food & Beverage,461.41,2024-06-03
3789,21,Male,Books,422.85,2024-01-23
3790,54,Prefer Not to say,Home Goods,405.02,2024-06-08
3791,41,Female,Home Goods,121.32,2024-05-21
3792,28,Male,Books,422.18,2024-08-07
3793,20,Male,Books,25.23,2024-02-29
3794,39,Male,Books,455.21,2024-09-13
3795,19,Female,Electronics,293.5,2024-05-07
3796,58,Prefer Not to say,Books,304.65,2024-02-10
3797,37,Female,Home Goods,407.68,2024-10-30
3798,41,Prefer Not to say,Books,355.52,2024-03-14
3799,35,Female,Books,329.45,2024-11-15
3800,35,Female,Apparel,357.31,2024-01-28
3801,66,Male,Electronics,175.44,2024-07-05
3802,35,Male,Food & Beverage,476.3,2024-08-03
3803,45,Female,Books,49.03,2024-04-10
3804,60,Male,Home Goods,27.08,2024-08-28
3805,51,Male,Electronics,169.7,2024-04-13
3806,46,Female,Apparel,423.59,2024-10-25
3807,55,Female,Food & Beverage,98.48,2024-05-15
3808,68,Prefer Not to say,Electronics,182.36,2024-08-18
3809,35,Prefer Not to say,Books,136.7,2024-02-01
3810,53,Male,Books,233.94,2024-01-31
3811,67,Prefer Not to say,Apparel,439.75,2024-06-26
3812,69,Female,Books,63.88,2024-01-11
3813,23,Prefer Not to say,Food & Beverage,310.12,2024-10-31
3814,28,Male,Books,323.92,2024-06-15
3815,22,Prefer Not to say,Electronics,320.68,2024-01-20
3816,40,Female,Food & Beverage,313.29,2024-08-25
3817,37,Female,Home Goods,469.22,2024-07-10
3818,27,Female,Electronics,351.89,2024-03-15
3819,43,Prefer Not to say,Electronics,126.1,2024-11-19
3820,43,Female,Apparel,93.71,2024-06-05
3821,30,Prefer Not to say,Electronics,367.29,2024-09-12
3822,69,Prefer Not to say,Food & Beverage,185.24,2024-08-08
3823,38,Prefer Not to say,Home Goods,311.11,2024-09-01
3824,56,Male,Home Goods,26.4,2024-05-28
3825,47,Prefer Not to say,Books,399.1,2024-08-15
3826,50,Male,Home Goods,400.44,2024-07-15
3827,36,Prefer Not to say,Electronics,120.54,2024-04-28
3828,44,Female,Books,193.51,2024-12-25
3829,49,Female,Electronics,59.27,2024-11-06
3830,29,Female,Books,327.82,2024-05-21
3831,47,Male,Apparel,140.62,2024-03-23
3832,30,Female,Home Goods,383.52,2024-05-13
3833,33,Prefer Not to say,Electronics,462.32,2024-06-28
3834,25,Prefer Not to say,Food & Beverage,278.71,2024-04-27
3835,41,Female,Apparel,252.02,2024-07-17
3836,34,Female,Books,252.77,2024-03-06
3837,47,Male,Books,233.88,2024-05-21
3838,32,Prefer Not to say,Apparel,319.82,2024-09-17
3839,61,Female,Food & Beverage,381.69,2024-08-12
3840,22,Prefer Not to say,Books,183.23,2024-04-20
3841,30,Prefer Not to say,Food & Beverage,451.56,2024-04-14
3842,18,Prefer Not to say,Electronics,87.6,2024-09-24
3843,38,Prefer Not to say,Apparel,125.04,2024-03-30
3844,62,Male,Apparel,305.94,2024-09-14
3845,42,Female,Home Goods,150.76,2024-07-12
3846,35,Female,Books,89.46,2024-01-26
3847,59,Female,Books,329.64,2024-09-17
3848,30,Female,Apparel,187.51,2024-01-26
3849,22,Female,Food & Beverage,285.61,2024-05-11
3850,32,Male,Home Goods,174.9,2024-01-24
3851,29,Male,Electronics,61.93,2024-06-11
3852,58,Female,Apparel,107.55,2024-08-05
3853,68,Prefer Not to say,Electronics,126.11,2024-06-07
3854,58,Prefer Not to say,Apparel,377.73,2024-12-15
3855,26,Male,Home Goods,26.83,2024-06-26
3856,21,Prefer Not to say,Home Goods,72.05,2024-11-08
3857,29,Male,Apparel,297.14,2024-03-06
3858,53,Prefer Not to say,Electronics,372.98,2024-01-16
3859,29,Prefer Not to say,Apparel,250.51,2024-01-09
3860,36,Female,Electronics,91.0,2024-02-17
3861,19,Female,Apparel,213.81,2024-05-16
3862,31,Male,Apparel,338.9,2024-05-18
3863,63,Prefer Not to say,Apparel,341.63,2024-07-13
3864,66,Female,Electronics,71.41,2024-02-24
3865,54,Prefer Not to say,Food & Beverage,293.79,2024-04-26
3866,26,Prefer Not to say,Home Goods,395.7,2024-03-27
3867,37,Prefer Not to say,Home Goods,31.93,2024-05-19
3868,63,Prefer Not to say,Apparel,263.51,2024-06-14
3869,40,Female,Home Goods,393.05,2024-01-09
3870,27,Female,Food & Beverage,406.44,2024-12-11
3871,41,Male,Apparel,268.96,2024-10-17
3872,49,Female,Food & Beverage,136.73,2024-07-24
3873,47,Male,Electronics,431.53,2024-03-23
3874,29,Female,Books,113.54,2024-11-14
3875,41,Female,Books,322.89,2024-03-23
3876,18,Female,Electronics,83.59,2024-06-27
3877,30,Prefer Not to say,Home Goods,333.24,2024-11-10
3878,59,Male,Electronics,130.75,2024-09-26
3879,59,Male,Home Goods,285.73,2024-02-01
3880,54,Female,Apparel,36.64,2024-10-05
3881,35,Female,Electronics,443.85,2024-04-14
3882,28,Prefer Not to say,Food & Beverage,143.52,2024-08-23
3883,29,Female,Apparel,157.81,2024-09-30
3884,69,Male,Books,439.38,2024-08-01
3885,42,Female,Books,207.87,2024-11-06
3886,47,Male,Apparel,409.49,2024-08-12
3887,33,Female,Apparel,79.6,2024-07-17
3888,43,Prefer Not to say,Home Goods,312.6,2024-11-25
3889,51,Male,Food & Beverage,64.47,2024-11-12
3890,56,Male,Food & Beverage,103.14,2024-04-14
3891,43,Female,Apparel,331.08,2024-02-06
3892,34,Female,Electronics,337.53,2024-06-02
3893,60,Prefer Not to say,Food & Beverage,435.1,2024-01-23
3894,27,Male,Electronics,70.36,2024-12-20
3895,34,Prefer Not to say,Home Goods,430.0,2024-10-13
3896,20,Male,Food & Beverage,383.24,2024-08-14
3897,45,Female,Apparel,441.96,2024-03-17
3898,34,Male,Food & Beverage,96.93,2024-04-21
3899,69,Male,Electronics,422.57,2024-12-20
3900,21,Male,Food & Beverage,356.52,2024-03-01
3901,23,Female,Electronics,451.27,2024-08-08
3902,33,Female,Food & Beverage,276.05,2024-01-02
3903,57,Male,Electronics,495.93,2024-10-06
3904,18,Male,Home Goods,27.58,2024-12-10
3905,68,Male,Food & Beverage,449.8,2024-05-12
3906,35,Male,Books,288.24,2024-11-10
3907,66,Female,Food & Beverage,199.95,2024-12-10
3908,38,Prefer Not to say,Electronics,151.35,2024-05-08
3909,57,Male,Electronics,388.34,2024-04-30
3910,28,Prefer Not to say,Home Goods,423.85,2024-10-05
3911,55,Prefer Not to say,Apparel,29.04,2024-05-16
3912,37,Female,Apparel,253.92,2024-10-25
3913,22,Female,Home Goods,418.4,2024-06-22
3914,31,Male,Electronics,422.28,2024-03-15
3915,68,Prefer Not to say,Books,286.46,2024-01-11
3916,60,Male,Books,73.66,2024-06-04
3917,45,Prefer Not to say,Electronics,35.05,2024-06-27
3918,31,Prefer Not to say,Apparel,405.61,2024-09-08
3919,33,Prefer Not to say,Home Goods,65.02,2024-09-14
3920,56,Prefer Not to say,Home Goods,239.69,2024-03-21
3921,27,Male,Electronics,239.31,2024-03-31
3922,47,Prefer Not to say,Apparel,28.66,2024-12-15
3923,50,Prefer Not to say,Food & Beverage,394.13,2024-01-01
3924,62,Prefer Not to say,Apparel,156.92,2024-06-08
3925,68,Female,Food & Beverage,272.06,2024-10-16
3926,48,Female,Books,122.26,2024-07-17
3927,69,Male,Food & Beverage,140.29,2024-12-17
3928,51,Prefer Not to say,Food & Beverage,245.82,2024-12-08
3929,18,Prefer Not to say,Food & Beverage,282.63,2024-01-02
3930,67,Prefer Not to say,Home Goods,35.59,2024-09-29
3931,26,Prefer Not to say,Food & Beverage,291.11,2024-12-17
3932,18,Female,Apparel,390.88,2024-04-29
3933,60,Female,Home Goods,154.98,2024-01-03
3934,46,Prefer Not to say,Apparel,457.6,2024-03-11
3935,61,Male,Apparel,232.75,2024-06-26
3936,50,Female,Books,112.01,2024-08-08
3937,52,Male,Electronics,139.76,2024-07-22
3938,19,Prefer Not to say,Apparel,79.8,2024-07-16
3939,52,Prefer Not to say,Books,253.26,2024-03-02
3940,53,Female,Electronics,285.53,2024-07-01
3941,55,Male,Home Goods,488.58,2024-09-09
3942,49,Female,Home Goods,168.61,2024-07-10
3943,57,Male,Home Goods,173.59,2024-04-27
3944,38,Female,Electronics,326.47,2024-04-08
3945,65,Female,Apparel,462.1,2024-02-22
3946,58,Male,Books,494.91,2024-10-20
3947,37,Male,Home Goods,226.74,2024-04-16
3948,69,Prefer Not to say,Food & Beverage,40.33,2024-12-18
3949,25,Prefer Not to say,Apparel,318.49,2024-09-13
3950,22,Male,Food & Beverage,32.65,2024-06-24
3951,64,Prefer Not to say,Books,16.95,2024-05-09
3952,60,Male,Electronics,186.09,2024-01-02
3953,46,Male,Food & Beverage,245.85,2024-02-08
3954,43,Prefer Not to say,Books,96.23,2024-02-22
3955,40,Male,Electronics,380.0,2024-10-26
3956,61,Male,Home Goods,364.45,2024-11-21
3957,55,Prefer Not to say,Electronics,408.1,2024-06-30
3958,68,Male,Apparel,415.39,2024-05-30
3959,54,Prefer Not to say,Electronics,49.6,2024-06-30
3960,39,Female,Apparel,118.27,2024-09-05
3961,33,Prefer Not to say,Home Goods,202.58,2024-02-10
3962,68,Female,Home Goods,101.02,2024-02-24
3963,67,Male,Food & Beverage,337.79,2024-08-14
3964,47,Prefer Not to say,Electronics,354.93,2024-09-20
3965,19,Female,Food & Beverage,380.49,2024-06-04
3966,36,Prefer Not to say,Food & Beverage,228.72,2024-05-28
3967,35,Prefer Not to say,Electronics,493.65,2024-04-17
3968,67,Prefer Not to say,Apparel,489.22,2024-07-27
3969,45,Prefer Not to say,Home Goods,259.64,2024-11-15
3970,59,Prefer Not to say,Food & Beverage,151.33,2024-05-11
3971,28,Male,Home Goods,381.3,2024-02-25
3972,29,Male,Home Goods,260.17,2024-05-08
3973,31,Male,Apparel,32.25,2024-12-26
3974,21,Male,Electronics,61.85,2024-03-10
3975,60,Prefer Not to say,Home Goods,298.9,2024-07-28
3976,27,Prefer Not to say,Books,152.49,2024-03-11
3977,20,Prefer Not to say,Books,18.16,2024-02-16
3978,33,Prefer Not to say,Apparel,344.71,2024-08-14
3979,41,Prefer Not to say,Books,316.7,2024-02-08
3980,30,Prefer Not to say,Home Goods,360.37,2024-05-07
3981,66,Male,Electronics,343.94,2024-12-31
3982,69,Prefer Not to say,Books,429.47,2024-06-18
3983,27,Female,Books,360.0,2024-08-02
3984,66,Female,Electronics,253.5,2024-06-24
3985,61,Female,Apparel,453.24,2024-05-30
3986,31,Male,Apparel,220.36,2024-09-17
3987,33,Male,Electronics,86.52,2024-11-24
3988,31,Female,Home Goods,13.37,2024-08-30
3989,56,Prefer Not to say,Home Goods,498.2,2024-02-26
3990,25,Prefer Not to say,Apparel,79.77,2024-04-01
3991,66,Male,Electronics,250.84,2024-07-03
3992,20,Male,Home Goods,389.43,2024-12-20
3993,20,Prefer Not to say,Books,57.71,2024-10-15
3994,29,Male,Home Goods,112.67,2024-06-04
3995,22,Male,Home Goods,166.94,2024-11-12
3996,32,Female,Home Goods,29.54,2024-09-18
3997,22,Male,Books,47.15,2024-01-22
3998,31,Male,Home Goods,368.08,2024-02-28
3999,25,Prefer Not to say,Books,170.86,2024-11-22
4000,18,Female,Food & Beverage,161.76,2024-02-16
4001,30,Male,Home Goods,304.19,2024-08-15
4002,43,Male,Home Goods,307.64,2024-01-25
4003,47,Female,Home Goods,428.53,2024-10-22
4004,33,Prefer Not to say,Food & Beverage,439.92,2024-08-22
4005,43,Female,Books,15.4,2024-09-28
4006,32,Male,Food & Beverage,24.04,2024-01-24
4007,26,Male,Home Goods,474.46,2024-09-27
4008,51,Female,Food & Beverage,400.08,2024-09-24
4009,54,Female,Home Goods,499.43,2024-04-04
4010,22,Female,Electronics,139.38,2024-07-26
4011,33,Male,Books,303.58,2024-11-23
4012,46,Male,Apparel,282.08,2024-11-13
4013,43,Prefer Not to say,Apparel,254.79,2024-10-30
4014,41,Prefer Not to say,Books,394.64,2024-08-24
4015,56,Female,Apparel,339.15,2024-06-09
4016,39,Prefer Not to say,Electronics,475.49,2024-09-05
4017,60,Female,Electronics,15.49,2024-12-13
4018,20,Male,Books,364.67,2024-07-18
4019,39,Prefer Not to say,Home Goods,335.06,2024-05-23
4020,19,Male,Electronics,427.42,2024-02-13
4021,42,Male,Electronics,52.08,2024-10-31
4022,24,Female,Home Goods,468.12,2024-06-16
4023,47,Female,Home Goods,139.19,2024-11-22
4024,59,Female,Home Goods,51.7,2024-03-31
4025,19,Female,Food & Beverage,365.09,2024-02-25
4026,66,Male,Apparel,107.2,2024-09-09
4027,31,Male,Electronics,255.14,2024-05-06
4028,50,Male,Home Goods,223.87,2024-01-15
4029,69,Female,Home Goods,369.43,2024-10-28
4030,38,Female,Food & Beverage,50.72,2024-05-10
4031,35,Female,Electronics,109.91,2024-01-28
4032,18,Female,Books,393.44,2024-05-30
4033,66,Female,Food & Beverage,368.42,2024-02-18
4034,45,Prefer Not to say,Apparel,404.11,2024-11-14
4035,21,Prefer Not to say,Food & Beverage,250.03,2024-12-27
4036,53,Prefer Not to say,Apparel,376.93,2024-04-22
4037,51,Male,Books,487.01,2024-06-30
4038,42,Female,Electronics,285.79,2024-08-25
4039,52,Female,Food & Beverage,94.65,2024-07-03
4040,37,Male,Home Goods,88.61,2024-11-06
4041,60,Prefer Not to say,Books,156.89,2024-11-29
4042,47,Male,Electronics,106.05,2024-09-06
4043,46,Male,Food & Beverage,225.51,2024-09-30
4044,37,Male,Apparel,142.78,2024-11-16
4045,31,Male,Electronics,155.16,2024-10-14
4046,20,Prefer Not to say,Books,454.51,2024-08-31
4047,49,Male,Books,142.49,2024-04-01
4048,63,Female,Electronics,434.56,2024-10-23
4049,50,Male,Apparel,444.55,2024-10-07
4050,59,Prefer Not to say,Food & Beverage,70.62,2024-07-17
4051,43,Prefer Not to say,Books,452.3,2024-10-17
4052,29,Prefer Not to say,Home Goods,266.07,2024-08-28
4053,18,Male,Food & Beverage,134.11,2024-10-31
4054,38,Female,Electronics,300.35,2024-10-11
4055,47,Male,Home Goods,420.92,2024-02-22
4056,63,Prefer Not to say,Electronics,128.81,2024-06-07
4057,56,Female,Food & Beverage,42.33,2024-02-15
4058,53,Female,Food & Beverage,53.72,2024-06-18
4059,39,Prefer Not to say,Apparel,420.44,2024-05-12
4060,59,Female,Food & Beverage,213.95,2024-07-29
4061,18,Female,Food & Beverage,444.81,2024-02-07
4062,19,Prefer Not to say,Home Goods,32.66,2024-12-21
4063,28,Female,Food & Beverage,433.38,2024-02-29
4064,66,Male,Books,473.86,2024-08-08
4065,40,Female,Food & Beverage,405.38,2024-09-14
4066,66,Female,Electronics,118.37,2024-10-18
4067,41,Male,Apparel,307.5,2024-06-05
4068,30,Female,Home Goods,433.39,2024-06-26
4069,37,Female,Home Goods,297.9,2024-11-10
4070,61,Female,Food & Beverage,443.62,2024-11-28
4071,58,Female,Apparel,252.39,2024-04-22
4072,41,Prefer Not to say,Electronics,82.31,2024-10-04
4073,51,Female,Books,240.71,2024-11-16
4074,62,Prefer Not to say,Food & Beverage,69.95,2024-08-31
4075,33,Prefer Not to say,Food & Beverage,51.33,2024-10-03
4076,38,Prefer Not to say,Apparel,135.96,2024-08-11
4077,44,Male,Books,37.65,2024-01-26
4078,22,Female,Home Goods,274.11,2024-06-30
4079,69,Prefer Not to say,Books,168.47,2024-12-03
4080,40,Prefer Not to say,Home Goods,72.56,2024-11-17
4081,47,Female,Home Goods,188.5,2024-06-24
4082,47,Prefer Not to say,Food & Beverage,329.17,2024-01-21
4083,21,Male,Food & Beverage,205.13,2024-12-02
4084,35,Prefer Not to say,Books,222.96,2024-04-01
4085,65,Female,Home Goods,107.51,2024-02-09
4086,60,Male,Electronics,41.82,2024-04-26
4087,31,Male,Apparel,377.63,2024-10-09
4088,62,Female,Books,330.88,2024-06-14
4089,26,Female,Food & Beverage,25.03,2024-01-17
4090,21,Male,Home Goods,144.94,2024-12-14
4091,36,Female,Apparel,202.82,2024-03-21
4092,54,Male,Books,207.41,2024-05-03
4093,35,Prefer Not to say,Food & Beverage,195.55,2024-06-07
4094,20,Prefer Not to say,Home Goods,45.17,2024-07-31
4095,57,Female,Books,46.93,2024-10-18
4096,21,Male,Books,108.47,2024-08-17
4097,26,Prefer Not to say,Apparel,371.73,2024-04-01
4098,53,Female,Food & Beverage,42.88,2024-05-18
4099,63,Female,Home Goods,216.84,2024-07-18
4100,56,Female,Electronics,302.53,2024-06-10
4101,22,Female,Electronics,60.55,2024-12-29
4102,65,Female,Food & Beverage,477.3,2024-11-16
4103,42,Prefer Not to say,Food & Beverage,47.79,2024-09-09
4104,23,Prefer Not to say,Electronics,90.17,2024-01-09
4105,56,Female,Electronics,327.74,2024-03-03
4106,30,Female,Food & Beverage,242.87,2024-09-01
4107,37,Male,Home Goods,213.29,2024-06-13
4108,48,Female,Electronics,393.72,2024-02-15
4109,43,Female,Apparel,82.53,2024-09-27
4110,30,Prefer Not to say,Home Goods,259.71,2024-08-10
4111,40,Male,Books,69.24,2024-04-03
4112,22,Prefer Not to say,Books,200.35,2024-11-15
4113,43,Prefer Not to say,Books,225.19,2024-07-02
4114,19,Male,Apparel,293.09,2024-11-24
4115,65,Prefer Not to say,Home Goods,291.16,2024-03-05
4116,42,Male,Food & Beverage,321.8,2024-04-08
4117,43,Male,Food & Beverage,95.27,2024-03-02
4118,59,Male,Electronics,117.18,2024-02-18
4119,54,Male,Books,318.25,2024-10-15
4120,50,Male,Books,324.29,2024-02-17
4121,60,Male,Apparel,495.7,2024-06-14
4122,55,Female,Books,469.46,2024-11-25
4123,30,Female,Home Goods,244.71,2024-01-29
4124,20,Male,Apparel,277.45,2024-06-05
4125,60,Male,Apparel,457.74,2024-03-13
4126,66,Male,Apparel,211.69,2024-07-06
4127,30,Prefer Not to say,Books,35.15,2024-05-19
4128,60,Female,Books,412.06,2024-07-14
4129,67,Female,Home Goods,320.01,2024-01-24
4130,22,Male,Home Goods,319.13,2024-04-14
4131,67,Female,Books,321.89,2024-10-23
4132,32,Female,Apparel,420.46,2024-11-23
4133,48,Prefer Not to say,Books,150.03,2024-09-19
4134,59,Male,Books,150.61,2024-07-07
4135,39,Female,Apparel,27.98,2024-02-18
4136,59,Prefer Not to say,Electronics,471.11,2024-11-21
4137,28,Female,Electronics,476.33,2024-11-01
4138,40,Male,Electronics,327.65,2024-10-27
4139,49,Male,Home Goods,380.43,2024-06-25
4140,46,Female,Electronics,219.82,2024-03-14
4141,58,Prefer Not to say,Books,203.35,2024-08-21
4142,50,Male,Apparel,417.32,2024-10-30
4143,26,Male,Home Goods,181.64,2024-12-04
4144,63,Male,Home Goods,332.58,2024-08-01
4145,56,Female,Food & Beverage,203.94,2024-02-29
4146,19,Female,Books,137.72,2024-05-18
4147,35,Female,Books,404.62,2024-10-28
4148,44,Male,Books,206.87,2024-12-30
4149,53,Prefer Not to say,Electronics,26.55,2024-06-12
4150,23,Prefer Not to say,Home Goods,97.78,2024-04-08
4151,19,Male,Apparel,101.2,2024-02-08
4152,52,Female,Electronics,272.74,2024-10-29
4153,65,Female,Electronics,45.69,2024-07-02
4154,25,Female,Food & Beverage,406.84,2024-05-31
4155,68,Prefer Not to say,Electronics,464.09,2024-02-23
4156,51,Female,Books,216.39,2024-05-15
4157,32,Prefer Not to say,Home Goods,220.78,2024-11-25
4158,48,Female,Electronics,414.21,2024-07-08
4159,33,Prefer Not to say,Apparel,121.48,2024-08-19
4160,40,Male,Home Goods,296.68,2024-07-30
4161,50,Prefer Not to say,Home Goods,118.85,2024-11-23
4162,41,Prefer Not to say,Food & Beverage,328.68,2024-05-07
4163,22,Male,Books,302.8,2024-11-11
4164,68,Female,Electronics,271.78,2024-01-09
4165,34,Female,Apparel,133.46,2024-07-11
4166,61,Female,Food & Beverage,329.43,2024-03-08
4167,52,Male,Apparel,37.58,2024-08-28
4168,56,Female,Home Goods,394.89,2024-05-21
4169,34,Prefer Not to say,Home Goods,69.49,2024-11-05
4170,61,Prefer Not to say,Electronics,480.35,2024-10-23
4171,39,Prefer Not to say,Food & Beverage,322.49,2024-07-29
